CO,PM10,PM25,NO2,NO,NOX,ville,annee,mois,jour,heure,AQI,temperature,vent,pluie,humidite
,17.0,49.8,135.0,256.8,,Boulevard Périphérique Est,2025.0,9.0,18.0,7.0,136.2110552763819,1,3,1,1
,20.7,57.1,166.7,312.8,,Boulevard Périphérique Est,2025.0,9.0,18.0,8.0,151.82613277133825,1,4,1,2
,10.1,47.2,59.8,139.0,,Boulevard Périphérique Est,2025.0,9.0,18.0,9.0,129.80904522613065,1,4,4,4
,7.6,31.4,35.2,85.2,,Boulevard Périphérique Est,2025.0,9.0,18.0,10.0,91.58798283261802,2,3,2,2
,8.1,32.0,38.9,91.6,,Boulevard Périphérique Est,2025.0,9.0,18.0,11.0,92.84978540772534,3,4,4,4
,7.2,23.5,24.2,60.5,,Boulevard Périphérique Est,2025.0,9.0,18.0,12.0,74.97424892703863,4,2,1,1
,5.5,27.3,24.1,64.2,,Boulevard Périphérique Est,2025.0,9.0,18.0,13.0,82.9656652360515,2,3,2,2
,9.9,50.5,52.2,130.5,,Boulevard Périphérique Est,2025.0,9.0,18.0,14.0,137.93467336683418,3,4,3,3
,8.1,45.2,44.6,113.5,,Boulevard Périphérique Est,2025.0,9.0,18.0,15.0,124.88442211055278,4,1,4,3
,5.8,39.9,41.6,103.5,,Boulevard Périphérique Est,2025.0,9.0,18.0,16.0,111.83417085427136,1,3,4,2
,3.8,20.5,7.9,32.8,,Boulevard Périphérique Est,2025.0,9.0,18.0,17.0,68.66523605150215,4,3,3,4
,3.0,21.4,10.0,36.7,,Boulevard Périphérique Est,2025.0,9.0,18.0,18.0,70.55793991416309,4,4,1,4
,11.4,25.4,8.6,38.6,,Boulevard Périphérique Est,2025.0,9.0,18.0,19.0,78.96995708154506,3,3,3,2
,15.8,65.3,59.9,157.1,,Boulevard Périphérique Est,2025.0,9.0,18.0,20.0,156.0600632244468,4,3,2,4
,18.1,64.2,97.1,213.0,,Boulevard Périphérique Est,2025.0,9.0,18.0,21.0,155.49209694415174,1,3,4,2
,18.1,58.4,73.4,171.0,,Boulevard Périphérique Est,2025.0,9.0,18.0,22.0,152.4973656480506,2,3,2,3
,21.5,56.1,113.7,230.4,,Boulevard Périphérique Est,2025.0,9.0,18.0,23.0,151.30979978925183,2,3,1,4
,18.0,50.2,99.2,202.2,,Boulevard Périphérique Est,2025.0,9.0,19.0,0.0,137.1959798994975,3,3,3,4
,12.6,50.8,58.6,140.6,,Boulevard Périphérique Est,2025.0,9.0,19.0,1.0,138.67336683417085,1,2,2,2
,9.1,49.9,38.0,108.1,,Boulevard Périphérique Est,2025.0,9.0,19.0,2.0,136.4572864321608,1,4,4,4
,14.5,50.9,60.9,144.2,,Boulevard Périphérique Est,2025.0,9.0,19.0,3.0,138.91959798994975,4,2,2,2
,15.9,46.6,76.2,163.3,,Boulevard Périphérique Est,2025.0,9.0,19.0,4.0,128.3316582914573,3,4,4,3
,16.0,56.7,139.5,270.5,,Boulevard Périphérique Est,2025.0,9.0,19.0,5.0,151.61959957850368,1,3,1,3
,12.3,55.8,150.3,286.2,,Boulevard Périphérique Est,2025.0,9.0,19.0,6.0,151.1548998946259,1,4,3,3
,12.4,58.5,164.2,310.2,,Boulevard Périphérique Est,2025.0,9.0,19.0,7.0,152.54899894625922,1,2,2,2
,13.2,65.4,178.0,338.3,,Boulevard Périphérique Est,2025.0,9.0,19.0,8.0,156.11169652265542,2,4,1,2
,14.3,62.3,109.9,230.7,,Boulevard Périphérique Est,2025.0,9.0,19.0,9.0,154.51106427818758,2,3,1,1
,11.8,64.8,101.3,220.1,,Boulevard Périphérique Est,2025.0,9.0,19.0,10.0,155.8018967334036,2,3,2,1
,8.8,76.4,107.4,240.9,,Boulevard Périphérique Est,2025.0,9.0,19.0,11.0,161.7913593256059,4,3,2,3
,11.1,75.4,71.3,184.7,,Boulevard Périphérique Est,2025.0,9.0,19.0,12.0,161.2750263435195,4,2,4,4
,10.5,79.6,60.7,172.7,,Boulevard Périphérique Est,2025.0,9.0,19.0,13.0,163.4436248682824,4,1,1,4
,9.0,83.6,67.4,186.9,,Boulevard Périphérique Est,2025.0,9.0,19.0,14.0,165.508956796628,1,3,3,3
,11.0,89.2,85.6,220.4,,Boulevard Périphérique Est,2025.0,9.0,19.0,15.0,168.4004214963119,2,3,1,3
,12.7,98.2,91.9,239.1,,Boulevard Périphérique Est,2025.0,9.0,19.0,16.0,173.04741833508956,1,4,3,2
,13.7,106.2,96.8,254.7,,Boulevard Périphérique Est,2025.0,9.0,19.0,17.0,177.17808219178082,1,1,2,1
,11.1,110.1,82.9,237.2,,Boulevard Périphérique Est,2025.0,9.0,19.0,18.0,179.1917808219178,3,4,4,4
,17.5,115.1,83.9,243.8,,Boulevard Périphérique Est,2025.0,9.0,19.0,19.0,181.77344573234984,1,2,4,3
,16.2,102.8,62.5,198.6,,Boulevard Périphérique Est,2025.0,9.0,19.0,20.0,175.42255005268703,4,1,2,4
,15.3,91.2,37.0,147.8,,Boulevard Périphérique Est,2025.0,9.0,19.0,21.0,169.43308746048473,2,3,4,2
,10.9,83.8,40.3,145.6,,Boulevard Périphérique Est,2025.0,9.0,19.0,22.0,165.6122233930453,2,1,2,2
,11.8,70.8,32.5,120.6,,Boulevard Périphérique Est,2025.0,9.0,19.0,23.0,158.89989462592203,1,3,4,2
,9.7,66.8,45.4,136.4,,Boulevard Périphérique Est,2025.0,9.0,20.0,0.0,156.8345626975764,4,2,1,4
,10.5,59.9,34.1,112.1,,Boulevard Périphérique Est,2025.0,9.0,20.0,1.0,153.27186512118018,4,4,4,2
,9.4,54.0,35.5,108.3,,Boulevard Périphérique Est,2025.0,9.0,20.0,2.0,146.55276381909547,4,2,3,4
,8.7,51.0,30.3,97.5,,Boulevard Périphérique Est,2025.0,9.0,20.0,3.0,139.16582914572865,2,2,1,2
,11.9,60.3,57.3,148.3,,Boulevard Périphérique Est,2025.0,9.0,20.0,4.0,153.47839831401475,4,3,4,4
,10.0,58.5,49.8,135.0,,Boulevard Périphérique Est,2025.0,9.0,20.0,5.0,152.54899894625922,4,4,1,1
,12.3,63.0,58.7,153.4,,Boulevard Périphérique Est,2025.0,9.0,20.0,6.0,154.87249736564806,1,2,1,2
,9.8,62.5,66.0,163.8,,Boulevard Périphérique Est,2025.0,9.0,20.0,7.0,154.61433087460486,3,1,3,3
,12.6,58.8,62.3,153.6,,Boulevard Périphérique Est,2025.0,9.0,20.0,8.0,152.70389884088513,4,2,3,3
,10.3,54.2,64.2,152.8,,Boulevard Périphérique Est,2025.0,9.0,20.0,9.0,147.04522613065328,1,3,2,4
,14.7,52.9,71.1,161.7,,Boulevard Périphérique Est,2025.0,9.0,20.0,10.0,143.84422110552765,1,1,1,3
,13.0,57.6,94.1,201.8,,Boulevard Périphérique Est,2025.0,9.0,20.0,11.0,152.08429926238145,4,1,4,4
,14.6,55.3,100.9,210.0,,Boulevard Périphérique Est,2025.0,9.0,20.0,12.0,149.7537688442211,3,4,3,3
,10.9,52.1,79.6,174.3,,Boulevard Périphérique Est,2025.0,9.0,20.0,13.0,141.8743718592965,2,1,1,3
,17.3,56.9,94.3,201.4,,Boulevard Périphérique Est,2025.0,9.0,20.0,14.0,151.72286617492097,3,1,2,2
,12.0,46.0,67.0,148.8,,Boulevard Périphérique Est,2025.0,9.0,20.0,15.0,126.85427135678393,4,3,2,1
,16.0,54.1,73.7,167.0,,Boulevard Périphérique Est,2025.0,9.0,20.0,16.0,146.79899497487438,3,4,1,3
,16.6,64.1,99.3,216.3,,Boulevard Périphérique Est,2025.0,9.0,20.0,17.0,155.44046364594308,1,2,2,1
,10.9,61.1,99.2,213.3,,Boulevard Périphérique Est,2025.0,9.0,20.0,18.0,153.8914646996839,1,1,4,2
,16.7,66.8,110.4,236.1,,Boulevard Périphérique Est,2025.0,9.0,20.0,19.0,156.8345626975764,3,2,4,4
,9.7,47.0,46.5,118.4,,Boulevard Périphérique Est,2025.0,9.0,20.0,20.0,129.31658291457288,2,2,4,1
,12.3,23.5,14.6,45.9,,Boulevard Périphérique Est,2025.0,9.0,20.0,21.0,74.97424892703863,3,2,4,2
,11.7,11.2,5.7,19.9,,Boulevard Périphérique Est,2025.0,9.0,20.0,22.0,46.66666666666666,4,4,3,4
,10.5,6.2,2.4,9.9,,Boulevard Périphérique Est,2025.0,9.0,20.0,23.0,25.833333333333336,2,2,4,2
,7.3,27.1,20.7,58.8,,Boulevard Périphérique Est,2025.0,9.0,21.0,0.0,82.54506437768241,3,3,3,4
,4.7,18.2,13.2,38.4,,Boulevard Périphérique Est,2025.0,9.0,21.0,1.0,63.82832618025751,3,4,3,3
,2.8,7.5,6.4,17.3,,Boulevard Périphérique Est,2025.0,9.0,21.0,2.0,31.250000000000004,2,4,3,3
,4.5,5.4,4.8,12.8,,Boulevard Périphérique Est,2025.0,9.0,21.0,3.0,22.500000000000004,3,4,2,3
,5.0,7.2,6.7,17.6,,Boulevard Périphérique Est,2025.0,9.0,21.0,4.0,30.000000000000004,4,4,3,3
,3.9,5.2,3.9,11.1,,Boulevard Périphérique Est,2025.0,9.0,21.0,5.0,21.666666666666668,1,1,2,1
,6.7,19.4,15.5,43.2,,Boulevard Périphérique Est,2025.0,9.0,21.0,6.0,66.3519313304721,4,1,4,1
,5.3,10.7,8.8,24.1,,Boulevard Périphérique Est,2025.0,9.0,21.0,7.0,44.583333333333336,3,2,2,2
,3.9,9.8,9.1,23.8,,Boulevard Périphérique Est,2025.0,9.0,21.0,8.0,40.833333333333336,1,1,1,4
,2.9,9.7,10.1,25.0,,Boulevard Périphérique Est,2025.0,9.0,21.0,9.0,40.41666666666666,2,4,2,4
,2.6,10.1,7.8,21.9,,Boulevard Périphérique Est,2025.0,9.0,21.0,10.0,42.083333333333336,4,2,1,1
,5.7,22.0,20.5,53.4,,Boulevard Périphérique Est,2025.0,9.0,21.0,11.0,71.8197424892704,2,3,2,2
,6.5,29.5,29.0,74.0,,Boulevard Périphérique Est,2025.0,9.0,21.0,12.0,87.5922746781116,1,1,3,2
,12.5,37.7,49.2,112.5,,Boulevard Périphérique Est,2025.0,9.0,21.0,13.0,106.41708542713567,3,4,1,2
,8.3,29.9,32.3,79.4,,Boulevard Périphérique Est,2025.0,9.0,21.0,14.0,88.43347639484978,1,2,2,2
,8.9,40.0,48.4,114.2,,Boulevard Périphérique Est,2025.0,9.0,21.0,15.0,112.08040201005024,1,1,4,3
,5.8,38.9,38.9,98.6,,Boulevard Périphérique Est,2025.0,9.0,21.0,16.0,109.3718592964824,2,4,2,4
,5.6,45.1,51.2,123.6,,Boulevard Périphérique Est,2025.0,9.0,21.0,17.0,124.63819095477388,4,2,1,4
,6.6,48.8,42.2,113.5,,Boulevard Périphérique Est,2025.0,9.0,21.0,18.0,133.74874371859295,1,1,4,4
,5.5,59.0,46.2,129.8,,Boulevard Périphérique Est,2025.0,9.0,21.0,19.0,152.80716543730242,3,3,1,2
,10.2,62.3,44.6,130.7,,Boulevard Périphérique Est,2025.0,9.0,21.0,20.0,154.51106427818758,1,1,3,3
,,45.7,25.6,85.0,,Boulevard Périphérique Est,2025.0,9.0,21.0,21.0,126.11557788944724,2,4,3,2
,,,,,,Boulevard Périphérique Est,2025.0,9.0,21.0,22.0,,4,4,2,3
,,,,,,Boulevard Périphérique Est,2025.0,9.0,21.0,23.0,,3,3,2,3
,,,,,,Boulevard Périphérique Est,2025.0,9.0,22.0,0.0,,2,3,2,4
,9.6,7.7,0.4,8.3,,GENNEVILLIERS,2025.0,1.0,1.0,1.0,32.083333333333336,1,2,2,1
,8.7,7.6,0.4,8.1,,GENNEVILLIERS,2025.0,1.0,1.0,2.0,31.666666666666668,1,2,1,1
,8.7,6.5,0.2,7.0,,GENNEVILLIERS,2025.0,1.0,1.0,3.0,27.083333333333336,4,4,1,4
,8.5,6.2,0.2,6.6,,GENNEVILLIERS,2025.0,1.0,1.0,4.0,25.833333333333336,2,1,2,2
,9.3,7.0,0.4,7.5,,GENNEVILLIERS,2025.0,1.0,1.0,5.0,29.166666666666668,2,3,2,3
,9.5,9.6,0.5,10.4,,GENNEVILLIERS,2025.0,1.0,1.0,6.0,40.0,4,2,3,4
,8.7,8.8,0.4,9.4,,GENNEVILLIERS,2025.0,1.0,1.0,7.0,36.66666666666667,3,4,2,4
,9.4,8.3,0.4,8.8,,GENNEVILLIERS,2025.0,1.0,1.0,8.0,34.583333333333336,2,4,3,2
,9.6,7.6,0.4,8.3,,GENNEVILLIERS,2025.0,1.0,1.0,9.0,31.666666666666668,4,4,3,4
,8.4,7.1,0.5,7.8,,GENNEVILLIERS,2025.0,1.0,1.0,10.0,29.583333333333336,2,3,2,1
,8.5,6.0,0.5,6.8,,GENNEVILLIERS,2025.0,1.0,1.0,11.0,25.0,4,3,1,2
,8.5,6.6,0.6,7.6,,GENNEVILLIERS,2025.0,1.0,1.0,12.0,27.5,1,3,3,1
,8.4,7.3,0.6,8.2,,GENNEVILLIERS,2025.0,1.0,1.0,13.0,30.416666666666668,1,1,3,4
,8.5,7.8,0.6,8.7,,GENNEVILLIERS,2025.0,1.0,1.0,14.0,32.5,2,3,2,3
,6.9,7.4,0.5,8.2,,GENNEVILLIERS,2025.0,1.0,1.0,15.0,30.833333333333336,2,4,1,4
,7.3,7.6,0.4,8.2,,GENNEVILLIERS,2025.0,1.0,1.0,16.0,31.666666666666668,1,3,4,4
,7.3,7.8,0.4,8.3,,GENNEVILLIERS,2025.0,1.0,1.0,17.0,32.5,3,1,3,3
,7.7,7.6,0.4,8.2,,GENNEVILLIERS,2025.0,1.0,1.0,18.0,31.666666666666668,4,1,2,3
,8.2,7.1,0.5,7.8,,GENNEVILLIERS,2025.0,1.0,1.0,19.0,29.583333333333336,3,4,1,3
,9.0,6.8,0.4,7.3,,GENNEVILLIERS,2025.0,1.0,1.0,20.0,28.333333333333336,3,2,1,2
,9.8,6.1,0.4,6.5,,GENNEVILLIERS,2025.0,1.0,1.0,21.0,25.416666666666668,3,3,1,3
,9.8,5.5,0.2,5.9,,GENNEVILLIERS,2025.0,1.0,1.0,22.0,22.916666666666668,1,3,3,1
,10.1,5.1,0.2,5.4,,GENNEVILLIERS,2025.0,1.0,1.0,23.0,21.25,2,1,4,2
,9.9,4.4,0.2,4.8,,GENNEVILLIERS,2025.0,1.0,2.0,0.0,18.333333333333336,3,1,1,4
,9.4,4.3,0.2,4.7,,GENNEVILLIERS,2025.0,1.0,2.0,1.0,17.916666666666668,1,2,3,1
,4.1,6.4,0.2,6.6,,GENNEVILLIERS,2025.0,1.0,2.0,2.0,26.66666666666667,4,1,2,1
,0.5,8.3,0.1,8.6,,GENNEVILLIERS,2025.0,1.0,2.0,3.0,34.583333333333336,2,1,1,3
,0.5,11.0,0.2,11.3,,GENNEVILLIERS,2025.0,1.0,2.0,4.0,45.833333333333336,4,1,3,2
,0.9,16.6,0.3,17.1,,GENNEVILLIERS,2025.0,1.0,2.0,5.0,60.46351931330473,3,1,4,1
,1.3,23.1,0.7,24.1,,GENNEVILLIERS,2025.0,1.0,2.0,6.0,74.13304721030043,2,2,1,4
,1.7,29.7,0.9,31.0,,GENNEVILLIERS,2025.0,1.0,2.0,7.0,88.01287553648069,3,3,4,4
,1.3,22.6,0.7,23.6,,GENNEVILLIERS,2025.0,1.0,2.0,8.0,73.08154506437769,2,3,3,4
,2.0,21.6,0.6,22.6,,GENNEVILLIERS,2025.0,1.0,2.0,9.0,70.9785407725322,3,3,2,3
,2.6,28.1,1.5,30.4,,GENNEVILLIERS,2025.0,1.0,2.0,10.0,84.6480686695279,4,3,3,4
,4.2,27.9,1.7,30.5,,GENNEVILLIERS,2025.0,1.0,2.0,11.0,84.2274678111588,4,3,4,4
,4.4,30.7,2.4,34.4,,GENNEVILLIERS,2025.0,1.0,2.0,12.0,90.1158798283262,3,4,4,4
,6.4,34.3,2.5,38.0,,GENNEVILLIERS,2025.0,1.0,2.0,13.0,97.68669527896996,2,4,2,3
,8.0,32.1,2.3,35.7,,GENNEVILLIERS,2025.0,1.0,2.0,14.0,93.06008583690988,4,1,1,2
,11.6,36.6,2.6,40.5,,GENNEVILLIERS,2025.0,1.0,2.0,15.0,103.70854271356784,2,4,3,2
,10.0,35.8,2.0,39.0,,GENNEVILLIERS,2025.0,1.0,2.0,16.0,101.73869346733667,2,3,2,3
,8.6,23.6,1.1,25.2,,GENNEVILLIERS,2025.0,1.0,2.0,17.0,75.18454935622319,4,1,1,2
,10.0,28.5,1.0,30.1,,GENNEVILLIERS,2025.0,1.0,2.0,18.0,85.4892703862661,1,3,2,2
,13.6,42.6,2.2,46.0,,GENNEVILLIERS,2025.0,1.0,2.0,19.0,118.48241206030151,1,3,4,3
,17.8,48.4,3.3,53.3,,GENNEVILLIERS,2025.0,1.0,2.0,20.0,132.7638190954774,2,1,1,2
,19.2,46.7,4.1,53.0,,GENNEVILLIERS,2025.0,1.0,2.0,21.0,128.5778894472362,4,3,2,2
,23.9,37.0,2.3,40.5,,GENNEVILLIERS,2025.0,1.0,2.0,22.0,104.6934673366834,1,4,3,4
,15.4,34.4,1.7,36.8,,GENNEVILLIERS,2025.0,1.0,2.0,23.0,97.8969957081545,3,1,2,3
,18.7,39.3,2.4,42.9,,GENNEVILLIERS,2025.0,1.0,3.0,0.0,110.356783919598,2,2,1,3
,17.5,33.4,1.6,35.8,,GENNEVILLIERS,2025.0,1.0,3.0,1.0,95.793991416309,1,2,2,4
,16.0,30.7,1.0,32.3,,GENNEVILLIERS,2025.0,1.0,3.0,2.0,90.1158798283262,4,2,2,1
,15.3,35.0,3.9,41.0,,GENNEVILLIERS,2025.0,1.0,3.0,3.0,99.1587982832618,4,3,3,3
,17.2,43.9,5.5,52.3,,GENNEVILLIERS,2025.0,1.0,3.0,4.0,121.68341708542714,2,3,1,1
,17.6,47.5,7.9,59.5,,GENNEVILLIERS,2025.0,1.0,3.0,5.0,130.54773869346735,4,3,1,2
,17.2,48.7,20.9,80.7,,GENNEVILLIERS,2025.0,1.0,3.0,6.0,133.50251256281408,3,3,4,3
,16.5,49.1,27.4,91.1,,GENNEVILLIERS,2025.0,1.0,3.0,7.0,134.48743718592965,3,1,2,2
,15.5,50.6,41.2,113.7,,GENNEVILLIERS,2025.0,1.0,3.0,8.0,138.18090452261308,1,2,1,3
,18.2,50.4,46.3,121.4,,GENNEVILLIERS,2025.0,1.0,3.0,9.0,137.68844221105527,4,4,1,3
,22.6,46.9,46.0,117.3,,GENNEVILLIERS,2025.0,1.0,3.0,10.0,129.07035175879398,3,1,1,3
,27.0,43.1,37.6,100.8,,GENNEVILLIERS,2025.0,1.0,3.0,11.0,119.713567839196,2,2,3,1
,24.8,42.0,30.2,88.2,,GENNEVILLIERS,2025.0,1.0,3.0,12.0,117.00502512562814,4,2,3,3
,16.4,32.1,13.6,53.0,,GENNEVILLIERS,2025.0,1.0,3.0,13.0,93.06008583690988,1,1,3,4
,12.5,24.9,6.3,34.6,,GENNEVILLIERS,2025.0,1.0,3.0,14.0,77.91845493562232,2,1,1,3
,9.0,22.1,3.6,27.5,,GENNEVILLIERS,2025.0,1.0,3.0,15.0,72.03004291845494,2,1,3,1
,6.3,29.0,2.4,32.7,,GENNEVILLIERS,2025.0,1.0,3.0,16.0,86.54077253218884,2,4,1,3
,11.5,61.5,9.4,75.8,,GENNEVILLIERS,2025.0,1.0,3.0,17.0,154.09799789251844,3,2,3,1
,18.3,72.9,32.0,122.0,,GENNEVILLIERS,2025.0,1.0,3.0,18.0,159.98419388830348,2,4,2,2
,38.6,82.6,82.7,209.6,,GENNEVILLIERS,2025.0,1.0,3.0,19.0,164.99262381454162,3,4,1,4
,59.3,82.2,116.4,260.5,,GENNEVILLIERS,2025.0,1.0,3.0,20.0,164.78609062170707,2,4,4,4
,59.0,80.6,188.6,369.8,,GENNEVILLIERS,2025.0,1.0,3.0,21.0,163.9599578503688,3,4,2,1
,61.0,71.9,156.6,311.9,,GENNEVILLIERS,2025.0,1.0,3.0,22.0,159.46786090621708,4,4,2,2
,65.8,71.1,191.3,364.3,,GENNEVILLIERS,2025.0,1.0,3.0,23.0,159.05479452054794,3,1,2,4
,76.8,67.4,188.0,355.5,,GENNEVILLIERS,2025.0,1.0,4.0,0.0,157.14436248682824,3,4,4,3
,78.5,63.1,187.7,350.9,,GENNEVILLIERS,2025.0,1.0,4.0,1.0,154.9241306638567,4,3,4,4
,84.9,62.4,180.6,339.3,,GENNEVILLIERS,2025.0,1.0,4.0,2.0,154.5626975763962,2,1,4,1
,100.1,69.4,220.1,406.9,,GENNEVILLIERS,2025.0,1.0,4.0,3.0,158.17702845100106,4,2,3,2
,91.8,59.3,170.5,320.7,,GENNEVILLIERS,2025.0,1.0,4.0,4.0,152.96206533192836,2,2,3,2
,65.4,48.1,104.1,207.7,,GENNEVILLIERS,2025.0,1.0,4.0,5.0,132.0251256281407,3,1,2,1
,51.9,47.5,90.7,186.7,,GENNEVILLIERS,2025.0,1.0,4.0,6.0,130.54773869346735,2,4,4,3
,42.0,47.0,83.9,175.7,,GENNEVILLIERS,2025.0,1.0,4.0,7.0,129.31658291457288,3,1,2,2
,33.3,45.4,78.9,165.8,,GENNEVILLIERS,2025.0,1.0,4.0,8.0,125.37688442211056,2,2,2,1
,25.4,48.4,71.2,157.6,,GENNEVILLIERS,2025.0,1.0,4.0,9.0,132.7638190954774,3,2,4,2
,19.9,49.6,60.8,142.9,,GENNEVILLIERS,2025.0,1.0,4.0,10.0,135.71859296482413,3,1,3,2
,16.4,42.8,27.9,85.5,,GENNEVILLIERS,2025.0,1.0,4.0,11.0,118.97487437185929,1,3,2,1
,15.9,37.2,16.8,62.8,,GENNEVILLIERS,2025.0,1.0,4.0,12.0,105.1859296482412,2,3,2,1
,10.1,28.3,8.7,41.7,,GENNEVILLIERS,2025.0,1.0,4.0,13.0,85.06866952789701,2,3,1,3
,6.1,22.7,4.6,29.6,,GENNEVILLIERS,2025.0,1.0,4.0,14.0,73.29184549356223,1,2,4,3
,5.7,24.1,3.7,29.8,,GENNEVILLIERS,2025.0,1.0,4.0,15.0,76.23605150214593,3,3,2,2
,7.9,27.7,4.6,34.7,,GENNEVILLIERS,2025.0,1.0,4.0,16.0,83.8068669527897,3,3,4,3
,10.1,33.5,4.9,41.0,,GENNEVILLIERS,2025.0,1.0,4.0,17.0,96.00429184549355,1,1,1,2
,11.5,34.6,4.8,42.0,,GENNEVILLIERS,2025.0,1.0,4.0,18.0,98.3175965665236,1,4,4,1
,11.8,34.2,4.6,41.2,,GENNEVILLIERS,2025.0,1.0,4.0,19.0,97.4763948497854,4,4,1,1
,12.0,36.2,5.3,44.2,,GENNEVILLIERS,2025.0,1.0,4.0,20.0,102.72361809045226,3,1,1,3
,11.9,27.2,4.0,33.3,,GENNEVILLIERS,2025.0,1.0,4.0,21.0,82.75536480686696,4,4,3,2
,12.4,26.3,3.6,31.8,,GENNEVILLIERS,2025.0,1.0,4.0,22.0,80.86266094420601,2,3,2,3
,10.8,29.2,3.4,34.4,,GENNEVILLIERS,2025.0,1.0,4.0,23.0,86.96137339055795,4,2,2,4
,7.5,22.2,2.0,25.1,,GENNEVILLIERS,2025.0,1.0,5.0,0.0,72.24034334763948,1,3,4,4
,6.6,26.7,1.7,29.3,,GENNEVILLIERS,2025.0,1.0,5.0,1.0,81.70386266094421,1,1,4,4
,4.1,21.0,1.6,23.4,,GENNEVILLIERS,2025.0,1.0,5.0,2.0,69.71673819742489,1,4,1,4
,1.9,14.3,2.0,17.4,,GENNEVILLIERS,2025.0,1.0,5.0,3.0,55.62660944206009,1,1,1,2
,1.3,5.9,0.7,7.0,,GENNEVILLIERS,2025.0,1.0,5.0,4.0,24.583333333333336,4,1,4,2
,1.2,6.1,1.2,7.9,,GENNEVILLIERS,2025.0,1.0,5.0,5.0,25.416666666666668,4,3,4,1
,2.2,7.6,1.4,9.6,,GENNEVILLIERS,2025.0,1.0,5.0,6.0,31.666666666666668,4,4,4,1
,3.9,7.4,1.2,9.2,,GENNEVILLIERS,2025.0,1.0,5.0,7.0,30.833333333333336,1,2,1,2
,4.4,7.0,1.1,8.7,,GENNEVILLIERS,2025.0,1.0,5.0,8.0,29.166666666666668,1,3,4,4
,4.9,7.2,1.2,8.9,,GENNEVILLIERS,2025.0,1.0,5.0,9.0,30.000000000000004,3,1,1,3
,5.1,7.9,1.3,10.0,,GENNEVILLIERS,2025.0,1.0,5.0,10.0,32.91666666666667,3,1,2,3
,4.7,8.6,1.4,10.9,,GENNEVILLIERS,2025.0,1.0,5.0,11.0,35.833333333333336,1,4,2,3
,4.7,7.5,1.2,9.4,,GENNEVILLIERS,2025.0,1.0,5.0,12.0,31.250000000000004,3,1,1,4
,5.0,7.6,1.4,9.6,,GENNEVILLIERS,2025.0,1.0,5.0,13.0,31.666666666666668,2,1,1,2
,5.4,7.9,1.3,10.0,,GENNEVILLIERS,2025.0,1.0,5.0,14.0,32.91666666666667,2,3,1,4
,5.4,7.7,1.1,9.4,,GENNEVILLIERS,2025.0,1.0,5.0,15.0,32.083333333333336,1,4,1,4
,5.6,8.5,1.1,10.1,,GENNEVILLIERS,2025.0,1.0,5.0,16.0,35.41666666666667,4,3,3,2
,5.9,10.6,1.1,12.2,,GENNEVILLIERS,2025.0,1.0,5.0,17.0,44.16666666666667,2,2,2,4
,5.9,11.9,1.0,13.2,,GENNEVILLIERS,2025.0,1.0,5.0,18.0,49.583333333333336,2,1,2,2
,5.8,11.8,0.8,13.2,,GENNEVILLIERS,2025.0,1.0,5.0,19.0,49.16666666666667,4,3,3,1
,5.4,10.2,0.8,11.5,,GENNEVILLIERS,2025.0,1.0,5.0,20.0,42.5,3,3,4,2
,5.0,9.9,0.8,11.2,,GENNEVILLIERS,2025.0,1.0,5.0,21.0,41.25000000000001,4,4,1,3
,4.5,8.6,0.6,9.6,,GENNEVILLIERS,2025.0,1.0,5.0,22.0,35.833333333333336,3,1,1,2
,4.1,5.5,0.7,6.6,,GENNEVILLIERS,2025.0,1.0,5.0,23.0,22.916666666666668,3,3,4,4
,4.0,5.2,0.7,6.2,,GENNEVILLIERS,2025.0,1.0,6.0,0.0,21.666666666666668,4,1,2,2
,4.2,5.2,0.6,6.0,,GENNEVILLIERS,2025.0,1.0,6.0,1.0,21.666666666666668,3,2,3,1
,4.6,4.6,0.6,5.4,,GENNEVILLIERS,2025.0,1.0,6.0,2.0,19.166666666666668,2,1,1,1
,4.7,4.3,0.4,5.0,,GENNEVILLIERS,2025.0,1.0,6.0,3.0,17.916666666666668,1,1,2,1
,4.9,5.1,0.4,5.6,,GENNEVILLIERS,2025.0,1.0,6.0,4.0,21.25,3,3,2,1
,5.0,5.0,0.4,5.6,,GENNEVILLIERS,2025.0,1.0,6.0,5.0,20.833333333333336,2,4,2,3
,5.0,6.9,0.5,7.6,,GENNEVILLIERS,2025.0,1.0,6.0,6.0,28.750000000000004,4,4,3,2
,5.1,11.9,0.7,13.0,,GENNEVILLIERS,2025.0,1.0,6.0,7.0,49.583333333333336,3,4,3,2
,5.0,,,,,GENNEVILLIERS,2025.0,1.0,6.0,8.0,4.62962962962963,2,2,3,4
,4.7,12.0,0.7,13.2,,GENNEVILLIERS,2025.0,1.0,6.0,9.0,50.0,3,2,3,4
,4.5,10.6,0.8,11.8,,GENNEVILLIERS,2025.0,1.0,6.0,10.0,44.16666666666667,4,3,3,1
,,,,,,GENNEVILLIERS,2025.0,1.0,6.0,11.0,,1,4,3,3
,,,,,,GENNEVILLIERS,2025.0,1.0,6.0,12.0,,3,2,4,3
,,,,,,GENNEVILLIERS,2025.0,1.0,6.0,13.0,,1,4,2,4
,,,,,,GENNEVILLIERS,2025.0,1.0,6.0,14.0,,3,4,2,1
,,,,,,GENNEVILLIERS,2025.0,1.0,6.0,15.0,,3,2,4,4
